,Best Score,Individual
 [6.76342189e+02 3.71097971e+02]]"
8,40749.04060835241,"[[3.55152856e+02 7.63912076e+01]
 [2.64355472e+02 3.77574338e+02]
 [2.38685119e+02 3.34932911e+01]
 [5.67633268e+02 3.52716203e+02]
 [4.69290810e+02 2.81989145e+02]
 [6.89807903e+02 1.67594700e+02]
 [4.56316702e+02 5.97193716e+02]
 [5.71737105e+02 3.75757535e+02]
 [5.68573731e+02 2.87097566e+02]
 [3.35980244e+02 6.60632190e+02]
 [4.54008294e+02 5.37217855e+02]
 [6.78757468e+02 4.10725642e+02]
 [3.70478120e+02 3.32539006e+02]
 [8.45133842e+01 1.83326074e+02]
 [4.03287439e+02 2.05897175e+02]
 [3.97644663e+02 2.62816533e+02]
 [7.77164049e+01 3.54383386e+02]
 [4.53388443e+02 2.82908233e+02]
 [5.61477514e+02 3.57354393e+02]
 [4.28551683e+01 6.38232082e+01]
 [5.19947543e+02 3.47971142e+02]
 [6.62855101e+02 5.49230126e+02]
 [2.20046861e+02 6.23077810e+02]
 [2.65445553e+02 6.84998719e+02]
 [4.84359585e+02 4.92460387e+01]
 [1.94013148e+02 2.63479132e+02]
 [3.42948217e+02 4.92332142e+02]
 [6.88461331e+02 4.70231273e-01]
 [2.09188794e+02 6.91026229e+02]
 [2.95925089e+02 6.64629155e+02]
 [4.15043220e+02 4.79080170e+02]
 [3.70755984e+02 1.51906075e+02]
 [2.68395186e+02 5.29010182e+01]
 [1.40470906e+02 5.13556672e+02]
 [2.88486886e+02 6.67728407e+02]
 [5.16826917e+01 6.76042951e+02]
 [2.06046794e+02 4.37763941e+02]
 [3.84927045e+02 8.74630167e+01]
 [2.14575079e+02 4.36460118e+01]
 [6.34170994e+01 2.37039310e+01]
 [1.78110782e+02 1.04690581e+02]
 [6.92522420e+00 2.38749242e+01]
 [6.57019959e+02 3.97772908e+01]
 [5.26167420e+02 4.09485942e+02]
 [2.76581485e+01 4.24768458e+02]
 [4.44047940e+02 3.84649181e+02]
 [5.66564561e+02 1.99955162e+02]
 [2.42169105e+01 5.00347448e+02]
 [9.79363496e+01 2.11091093e+02]
 [6.14592273e+02 4.18869193e+02]
 [6.38488572e+02 6.26262558e+01]
 [4.88890904e+02 3.61223114e+00]
 [2.52428697e+02 5.35165936e+02]
 [4.50289192e+02 1.26385342e+02]
 [4.34344077e+02 9.26996831e+01]
 [6.98785045e+02 3.48441373e+02]
 [5.03874183e+02 1.72874115e+02]
 [3.99525588e+02 1.70822197e+02]
 [2.24107950e+02 3.58487223e+02]
 [2.40523296e+02 4.30603601e+02]
 [3.20825973e+01 3.45855101e+02]
 [5.09709325e+02 4.35797519e+02]
 [3.16572517e+02 6.56400108e+01]
 [5.99053267e+02 3.61094869e+02]
 [4.26350145e+02 6.17285416e+01]
 [1.69838986e+02 2.45610343e+02]
 [4.00979031e+01 1.87237543e+02]
 [2.80578451e+02 4.58753355e+02]
 [3.21680939e+01 4.48899872e+02]
 [5.54253051e+02 2.79424247e+02]
 [1.69219136e+02 5.47819433e+02]
 [6.92137685e+02 5.43801093e+02]
 [4.41782281e+02 2.99772436e+02]
 [5.04515407e+02 2.40886656e+02]
 [3.99675208e+02 1.56843504e+02]
 [1.77020700e+02 2.95604477e+02]
 [3.11613715e+02 2.00916998e+00]
 [2.80749444e+02 5.92063920e+00]
 [3.19885510e+02 6.26839660e+02]
 [1.33695300e+02 6.77175781e+02]
 [1.93692536e+02 6.80232284e+02]
 [2.59717282e+02 4.54649518e+02]
 [4.16154676e+02 2.27613310e+02]
 [6.87285753e+02 3.73534624e+02]
 [6.83267413e+02 4.14209629e+02]
 [5.75840942e+02 1.41967096e+02]
 [5.25098712e+02 2.13506372e+02]
 [4.15192840e+02 7.89133572e+01]
 [4.17800486e+02 3.41259659e+02]
 [2.96972423e+02 3.13131279e+02]
 [2.17161351e+01 6.60974176e+02]
 [5.72763064e+02 3.73320882e+02]
 [5.98347920e+02 4.46869328e+02]
 [1.96684917e+02 2.21820916e+02]
 [2.20004113e+02 4.09122581e+02]
 [2.01152114e+02 6.49026027e+02]
 [5.21165869e+02 1.32861709e+02]
 [4.70680130e+02 3.09625919e+02]
 [1.29334974e+02 4.35669274e+02]
 [2.48217989e+02 3.43952802e+02]
 [2.63650125e+02 4.26585261e+02]
 [2.95176994e+01 3.30038231e+02]
 [3.61223114e+02 5.64234779e+02]
 [2.69463893e+02 2.95946464e+02]
 [4.48579260e+02 5.32793406e+02]
 [5.30484998e+02 1.83839053e+02]
 [8.90447037e+01 2.77115839e+02]
 [5.26894141e+02 2.15707909e+02]
 [5.43010249e+02 4.81516823e+02]
 [6.37719102e+02 5.42048412e+01]
 [4.89275639e+02 6.65313128e+02]
 [6.03285349e+02 1.34400647e+02]
 [6.35538939e+02 2.00981121e+02]
 [9.10538737e+01 1.48721327e+02]
 [4.05253860e+01 4.24682962e+02]
 [1.16211247e+02 3.63574270e+02]
 [1.69283258e+01 6.56571101e+02]
 [2.82608995e+02 3.29418381e+02]
 [2.52749309e+02 5.35743039e+02]
 [3.02657946e+01 4.50075450e+02]
 [2.13570494e+02 5.25868182e+02]
 [5.03788686e+02 5.14689502e+02]
 [5.35251433e+02 4.71064864e+02]
 [8.44920100e+01 3.18474816e+01]
 [7.54934934e+01 3.12917538e+02]
 [1.43826647e+02 9.26996831e+01]
 [1.45899939e+02 3.99525588e+02]
 [3.34590925e+02 1.61780932e+02]
 [4.78054211e+02 5.09645203e+02]
 [6.76342189e+02 3.71097971e+02]]"
9,40749.0406083524,"[[8.45133842e+01 1.83326074e+02]
 [4.03287439e+02 2.05897175e+02]
 [3.97644663e+02 2.62816533e+02]
 [7.77164049e+01 3.54383386e+02]
 [4.53388443e+02 2.82908233e+02]
 [5.61477514e+02 3.57354393e+02]
 [4.28551683e+01 6.38232082e+01]
 [5.19947543e+02 3.47971142e+02]
 [6.62855101e+02 5.49230126e+02]
 [2.20046861e+02 6.23077810e+02]
 [2.65445553e+02 6.84998719e+02]
 [4.84359585e+02 4.92460387e+01]
 [1.94013148e+02 2.63479132e+02]
 [3.42948217e+02 4.92332142e+02]
 [6.88461331e+02 4.70231273e-01]
 [2.09188794e+02 6.91026229e+02]
 [2.95925089e+02 6.64629155e+02]
 [4.15043220e+02 4.79080170e+02]
 [3.70755984e+02 1.51906075e+02]
 [2.68395186e+02 5.29010182e+01]
 [1.40470906e+02 5.13556672e+02]
 [2.88486886e+02 6.67728407e+02]
 [5.16826917e+01 6.76042951e+02]
 [2.06046794e+02 4.37763941e+02]
 [3.84927045e+02 8.74630167e+01]
 [2.14575079e+02 4.36460118e+01]
 [6.34170994e+01 2.37039310e+01]
 [1.78110782e+02 1.04690581e+02]
 [6.92522420e+00 2.38749242e+01]
 [6.57019959e+02 3.97772908e+01]
 [5.26167420e+02 4.09485942e+02]
 [2.76581485e+01 4.24768458e+02]
 [4.44047940e+02 3.84649181e+02]
 [5.66564561e+02 1.99955162e+02]
 [2.42169105e+01 5.00347448e+02]
 [9.79363496e+01 2.11091093e+02]
 [6.14592273e+02 4.18869193e+02]
 [6.38488572e+02 6.26262558e+01]
 [4.88890904e+02 3.61223114e+00]
 [2.52428697e+02 5.35165936e+02]
 [4.50289192e+02 1.26385342e+02]
 [4.34344077e+02 9.26996831e+01]
 [6.98785045e+02 3.48441373e+02]
 [5.03874183e+02 1.72874115e+02]
 [3.99525588e+02 1.70822197e+02]
 [2.24107950e+02 3.58487223e+02]
 [2.40523296e+02 4.30603601e+02]
 [3.20825973e+01 3.45855101e+02]
 [5.09709325e+02 4.35797519e+02]
 [3.16572517e+02 6.56400108e+01]
 [5.99053267e+02 3.61094869e+02]
 [4.26350145e+02 6.17285416e+01]
 [1.69838986e+02 2.45610343e+02]
 [4.00979031e+01 1.87237543e+02]
 [2.80578451e+02 4.58753355e+02]
 [3.21680939e+01 4.48899872e+02]
 [5.54253051e+02 2.79424247e+02]
 [1.69219136e+02 5.47819433e+02]
 [6.92137685e+02 5.43801093e+02]
 [4.41782281e+02 2.99772436e+02]
 [5.04515407e+02 2.40886656e+02]
 [3.99675208e+02 1.56843504e+02]
 [1.77020700e+02 2.95604477e+02]
 [3.11613715e+02 2.00916998e+00]
 [2.80749444e+02 5.92063920e+00]
 [3.19885510e+02 6.26839660e+02]
 [1.33695300e+02 6.77175781e+02]
 [1.93692536e+02 6.80232284e+02]
 [2.59717282e+02 4.54649518e+02]
 [4.16154676e+02 2.27613310e+02]
 [6.87285753e+02 3.73534624e+02]
 [6.83267413e+02 4.14209629e+02]
 [5.75840942e+02 1.41967096e+02]
 [5.25098712e+02 2.13506372e+02]
 [4.15192840e+02 7.89133572e+01]
 [4.17800486e+02 3.41259659e+02]
 [2.96972423e+02 3.13131279e+02]
 [2.17161351e+01 6.60974176e+02]
 [5.72763064e+02 3.73320882e+02]
 [5.98347920e+02 4.46869328e+02]
 [1.96684917e+02 2.21820916e+02]
 [2.20004113e+02 4.09122581e+02]
 [2.01152114e+02 6.49026027e+02]
 [5.21165869e+02 1.32861709e+02]
 [4.70680130e+02 3.09625919e+02]
 [1.29334974e+02 4.35669274e+02]
 [2.48217989e+02 3.43952802e+02]
 [2.63650125e+02 4.26585261e+02]
 [2.95176994e+01 3.30038231e+02]
 [3.61223114e+02 5.64234779e+02]
 [2.69463893e+02 2.95946464e+02]
 [4.48579260e+02 5.32793406e+02]
 [5.30484998e+02 1.83839053e+02]
 [8.90447037e+01 2.77115839e+02]
 [5.26894141e+02 2.15707909e+02]
 [5.43010249e+02 4.81516823e+02]
 [6.37719102e+02 5.42048412e+01]
 [4.89275639e+02 6.65313128e+02]
 [6.03285349e+02 1.34400647e+02]
 [6.35538939e+02 2.00981121e+02]
 [9.10538737e+01 1.48721327e+02]
 [4.05253860e+01 4.24682962e+02]
 [1.16211247e+02 3.63574270e+02]
 [1.69283258e+01 6.56571101e+02]
 [2.82608995e+02 3.29418381e+02]
 [2.52749309e+02 5.35743039e+02]
 [3.02657946e+01 4.50075450e+02]
 [2.13570494e+02 5.25868182e+02]
 [5.03788686e+02 5.14689502e+02]
 [5.35251433e+02 4.71064864e+02]
 [8.44920100e+01 3.18474816e+01]
 [7.54934934e+01 3.12917538e+02]
 [1.43826647e+02 9.26996831e+01]
 [1.45899939e+02 3.99525588e+02]
 [3.34590925e+02 1.61780932e+02]
 [4.78054211e+02 5.09645203e+02]
 [6.76342189e+02 3.71097971e+02]
 [3.55152856e+02 7.63912076e+01]
 [2.64355472e+02 3.77574338e+02]
 [2.38685119e+02 3.34932911e+01]
 [5.67633268e+02 3.52716203e+02]
 [4.69290810e+02 2.81989145e+02]
 [6.89807903e+02 1.67594700e+02]
 [4.56316702e+02 5.97193716e+02]
 [5.71737105e+02 3.75757535e+02]
 [5.68573731e+02 2.87097566e+02]
 [3.35980244e+02 6.60632190e+02]
 [4.54008294e+02 5.37217855e+02]
 [6.78757468e+02 4.10725642e+02]
 [3.70478120e+02 3.32539006e+02]]"
10,40220.023509349776,"[[3.55152856e+02 7.63912076e+01]
 [4.03287439e+02 2.05897175e+02]
 [3.97644663e+02 2.62816533e+02]
 [7.77164049e+01 3.54383386e+02]
 [4.53388443e+02 2.82908233e+02]
 [5.61477514e+02 3.57354393e+02]
 [4.28551683e+01 6.38232082e+01]
 [5.19947543e+02 3.47971142e+02]
 [6.62855101e+02 5.49230126e+02]
 [2.20046861e+02 6.23077810e+02]
 [2.65445553e+02 6.84998719e+02]
 [4.84359585e+02 4.92460387e+01]
 [1.94013148e+02 2.63479132e+02]
 [8.45133842e+01 1.83326074e+02]
 [2.64355472e+02 3.77574338e+02]
 [2.38685119e+02 3.34932911e+01]
 [5.67633268e+02 3.52716203e+02]
 [4.69290810e+02 2.81989145e+02]
 [6.89807903e+02 1.67594700e+02]
 [4.56316702e+02 5.97193716e+02]
 [5.71737105e+02 3.75757535e+02]
 [5.68573731e+02 2.87097566e+02]
 [3.35980244e+02 6.60632190e+02]
 [4.54008294e+02 5.37217855e+02]
 [6.78757468e+02 4.10725642e+02]
 [3.70478120e+02 3.32539006e+02]
 [3.42948217e+02 4.92332142e+02]
 [6.88461331e+02 4.70231273e-01]
 [2.09188794e+02 6.91026229e+02]
 [2.95925089e+02 6.64629155e+02]
 [4.15043220e+02 4.79080170e+02]
 [3.70755984e+02 1.51906075e+02]
 [2.68395186e+02 5.29010182e+01]
 [1.40470906e+02 5.13556672e+02]
 [2.88486886e+02 6.67728407e+02]
 [5.16826917e+01 6.76042951e+02]
 [2.06046794e+02 4.37763941e+02]
 [3.84927045e+02 8.74630167e+01]
 [2.14575079e+02 4.36460118e+01]
 [6.34170994e+01 2.37039310e+01]
 [1.78110782e+02 1.04690581e+02]
 [6.92522420e+00 2.38749242e+01]
 [6.57019959e+02 3.97772908e+01]
 [5.26167420e+02 4.09485942e+02]
 [2.76581485e+01 4.24768458e+02]
 [4.44047940e+02 3.84649181e+02]
 [5.66564561e+02 1.99955162e+02]
 [2.42169105e+01 5.00347448e+02]
 [9.79363496e+01 2.11091093e+02]
 [6.14592273e+02 4.18869193e+02]
 [6.38488572e+02 6.26262558e+01]
 [4.88890904e+02 3.61223114e+00]
 [2.52428697e+02 5.35165936e+02]
 [4.50289192e+02 1.26385342e+02]
 [4.34344077e+02 9.26996831e+01]
 [6.98785045e+02 3.48441373e+02]
 [5.03874183e+02 1.72874115e+02]
 [3.99525588e+02 1.70822197e+02]
 [2.24107950e+02 3.58487223e+02]
 [2.40523296e+02 4.30603601e+02]
 [3.20825973e+01 3.45855101e+02]
 [5.09709325e+02 4.35797519e+02]
 [3.16572517e+02 6.56400108e+01]
 [5.99053267e+02 3.61094869e+02]
 [4.26350145e+02 6.17285416e+01]
 [1.69838986e+02 2.45610343e+02]
 [4.00979031e+01 1.87237543e+02]
 [2.80578451e+02 4.58753355e+02]
 [3.21680939e+01 4.48899872e+02]
 [5.54253051e+02 2.79424247e+02]
 [1.69219136e+02 5.47819433e+02]
 [6.92137685e+02 5.43801093e+02]
 [4.41782281e+02 2.99772436e+02]
 [5.04515407e+02 2.40886656e+02]
 [3.99675208e+02 1.56843504e+02]
 [1.77020700e+02 2.95604477e+02]
 [3.11613715e+02 2.00916998e+00]
 [2.80749444e+02 5.92063920e+00]
 [3.19885510e+02 6.26839660e+02]
 [1.33695300e+02 6.77175781e+02]
 [1.93692536e+02 6.80232284e+02]
 [2.59717282e+02 4.54649518e+02]
 [4.16154676e+02 2.27613310e+02]
 [6.87285753e+02 3.73534624e+02]
 [6.83267413e+02 4.14209629e+02]
 [5.75840942e+02 1.41967096e+02]
 [5.25098712e+02 2.13506372e+02]
 [4.15192840e+02 7.89133572e+01]
 [4.17800486e+02 3.41259659e+02]
 [2.96972423e+02 3.13131279e+02]
 [2.17161351e+01 6.60974176e+02]
 [5.72763064e+02 3.73320882e+02]
 [5.98347920e+02 4.46869328e+02]
 [1.96684917e+02 2.21820916e+02]
 [2.20004113e+02 4.09122581e+02]
 [2.01152114e+02 6.49026027e+02]
 [5.21165869e+02 1.32861709e+02]
 [4.70680130e+02 3.09625919e+02]
 [1.29334974e+02 4.35669274e+02]
 [2.48217989e+02 3.43952802e+02]
 [2.63650125e+02 4.26585261e+02]
 [2.95176994e+01 3.30038231e+02]
 [3.61223114e+02 5.64234779e+02]
 [2.69463893e+02 2.95946464e+02]
 [4.48579260e+02 5.32793406e+02]
 [5.30484998e+02 1.83839053e+02]
 [8.90447037e+01 2.77115839e+02]
 [5.26894141e+02 2.15707909e+02]
 [5.43010249e+02 4.81516823e+02]
 [6.37719102e+02 5.42048412e+01]
 [4.89275639e+02 6.65313128e+02]
 [6.03285349e+02 1.34400647e+02]
 [6.35538939e+02 2.00981121e+02]
 [9.10538737e+01 1.48721327e+02]
 [4.05253860e+01 4.24682962e+02]
 [1.16211247e+02 3.63574270e+02]
 [1.69283258e+01 6.56571101e+02]
 [2.82608995e+02 3.29418381e+02]
 [2.52749309e+02 5.35743039e+02]
 [3.02657946e+01 4.50075450e+02]
 [2.13570494e+02 5.25868182e+02]
 [5.03788686e+02 5.14689502e+02]
 [5.35251433e+02 4.71064864e+02]
 [8.44920100e+01 3.18474816e+01]
 [7.54934934e+01 3.12917538e+02]
 [1.43826647e+02 9.26996831e+01]
 [1.45899939e+02 3.99525588e+02]
 [3.34590925e+02 1.61780932e+02]
 [4.78054211e+02 5.09645203e+02]
 [6.76342189e+02 3.71097971e+02]]"
11,40220.023509349776,"[[3.55152856e+02 7.63912076e+01]
 [4.03287439e+02 2.05897175e+02]
 [3.97644663e+02 2.62816533e+02]
 [7.77164049e+01 3.54383386e+02]
 [4.53388443e+02 2.82908233e+02]
 [5.61477514e+02 3.57354393e+02]
 [4.28551683e+01 6.38232082e+01]
 [5.19947543e+02 3.47971142e+02]
 [6.62855101e+02 5.49230126e+02]
 [2.20046861e+02 6.23077810e+02]
 [2.65445553e+02 6.84998719e+02]
 [4.84359585e+02 4.92460387e+01]
 [1.94013148e+02 2.63479132e+02]
 [8.45133842e+01 1.83326074e+02]
 [2.64355472e+02 3.77574338e+02]
 [2.38685119e+02 3.34932911e+01]
 [5.67633268e+02 3.52716203e+02]
 [4.69290810e+02 2.81989145e+02]
 [6.89807903e+02 1.67594700e+02]
 [4.56316702e+02 5.97193716e+02]
 [5.71737105e+02 3.75757535e+02]
 [5.68573731e+02 2.87097566e+02]
 [3.35980244e+02 6.60632190e+02]
 [4.54008294e+02 5.37217855e+02]
 [6.78757468e+02 4.10725642e+02]
 [3.70478120e+02 3.32539006e+02]
 [3.42948217e+02 4.92332142e+02]
 [6.88461331e+02 4.70231273e-01]
 [2.09188794e+02 6.91026229e+02]
 [2.95925089e+02 6.64629155e+02]
 [4.15043220e+02 4.79080170e+02]
 [3.70755984e+02 1.51906075e+02]
 [2.68395186e+02 5.29010182e+01]
 [1.40470906e+02 5.13556672e+02]
 [2.88486886e+02 6.67728407e+02]
 [5.16826917e+01 6.76042951e+02]
 [2.06046794e+02 4.37763941e+02]
 [3.84927045e+02 8.74630167e+01]
 [2.14575079e+02 4.36460118e+01]
 [6.34170994e+01 2.37039310e+01]
 [1.78110782e+02 1.04690581e+02]
 [6.92522420e+00 2.38749242e+01]
 [6.57019959e+02 3.97772908e+01]
 [5.26167420e+02 4.09485942e+02]
 [2.76581485e+01 4.24768458e+02]
 [4.44047940e+02 3.84649181e+02]
 [5.66564561e+02 1.99955162e+02]
 [2.42169105e+01 5.00347448e+02]
 [9.79363496e+01 2.11091093e+02]
 [6.14592273e+02 4.18869193e+02]
 [6.38488572e+02 6.26262558e+01]
 [4.88890904e+02 3.61223114e+00]
 [2.52428697e+02 5.35165936e+02]
 [4.50289192e+02 1.26385342e+02]
 [4.34344077e+02 9.26996831e+01]
 [6.98785045e+02 3.48441373e+02]
 [5.03874183e+02 1.72874115e+02]
 [3.99525588e+02 1.70822197e+02]
 [2.24107950e+02 3.58487223e+02]
 [2.40523296e+02 4.30603601e+02]
 [3.20825973e+01 3.45855101e+02]
 [5.09709325e+02 4.35797519e+02]
 [3.16572517e+02 6.56400108e+01]
 [5.99053267e+02 3.61094869e+02]
 [4.26350145e+02 6.17285416e+01]
 [1.69838986e+02 2.45610343e+02]
 [4.00979031e+01 1.87237543e+02]
 [2.80578451e+02 4.58753355e+02]
 [3.21680939e+01 4.48899872e+02]
 [5.54253051e+02 2.79424247e+02]
 [1.69219136e+02 5.47819433e+02]
 [6.92137685e+02 5.43801093e+02]
 [4.41782281e+02 2.99772436e+02]
 [5.04515407e+02 2.40886656e+02]
 [3.99675208e+02 1.56843504e+02]
 [1.77020700e+02 2.95604477e+02]
 [3.11613715e+02 2.00916998e+00]
 [2.80749444e+02 5.92063920e+00]
 [3.19885510e+02 6.26839660e+02]
 [1.33695300e+02 6.77175781e+02]
 [1.93692536e+02 6.80232284e+02]
 [2.59717282e+02 4.54649518e+02]
 [4.16154676e+02 2.27613310e+02]
 [6.87285753e+02 3.73534624e+02]
 [6.83267413e+02 4.14209629e+02]
 [5.75840942e+02 1.41967096e+02]
 [5.25098712e+02 2.13506372e+02]
 [4.15192840e+02 7.89133572e+01]
 [4.17800486e+02 3.41259659e+02]
 [2.96972423e+02 3.13131279e+02]
 [2.17161351e+01 6.60974176e+02]
 [5.72763064e+02 3.73320882e+02]
 [5.98347920e+02 4.46869328e+02]
 [1.96684917e+02 2.21820916e+02]
 [2.20004113e+02 4.09122581e+02]
 [2.01152114e+02 6.49026027e+02]
 [5.21165869e+02 1.32861709e+02]
 [4.70680130e+02 3.09625919e+02]
 [1.29334974e+02 4.35669274e+02]
 [2.48217989e+02 3.43952802e+02]
 [2.63650125e+02 4.26585261e+02]
 [2.95176994e+01 3.30038231e+02]
 [3.61223114e+02 5.64234779e+02]
 [2.69463893e+02 2.95946464e+02]
 [4.48579260e+02 5.32793406e+02]
 [5.30484998e+02 1.83839053e+02]
 [8.90447037e+01 2.77115839e+02]
 [5.26894141e+02 2.15707909e+02]
 [5.43010249e+02 4.81516823e+02]
 [6.37719102e+02 5.42048412e+01]
 [4.89275639e+02 6.65313128e+02]
 [6.03285349e+02 1.34400647e+02]
 [6.35538939e+02 2.00981121e+02]
 [9.10538737e+01 1.48721327e+02]
 [4.05253860e+01 4.24682962e+02]
 [1.16211247e+02 3.63574270e+02]
 [1.69283258e+01 6.56571101e+02]
 [2.82608995e+02 3.29418381e+02]
 [2.52749309e+02 5.35743039e+02]
 [3.02657946e+01 4.50075450e+02]
 [2.13570494e+02 5.25868182e+02]
 [5.03788686e+02 5.14689502e+02]
 [5.35251433e+02 4.71064864e+02]
 [8.44920100e+01 3.18474816e+01]
 [7.54934934e+01 3.12917538e+02]
 [1.43826647e+02 9.26996831e+01]
 [1.45899939e+02 3.99525588e+02]
 [3.34590925e+02 1.61780932e+02]
 [4.78054211e+02 5.09645203e+02]
 [6.76342189e+02 3.71097971e+02]]"
